19940411,19940417,1
19940418,19940424,0
19940425,19940501,1
19940502,19940508,1
19940509,19940515,1
19940516,19940522,0
19940523,19940529,1
19940530,19940605,1
19940606,19940612,1
19940613,19940619,1
19940620,19940626,1
19940627,19940703,1
19940704,19940710,1
19940711,19940717,0
19940718,19940724,1
19940725,19940731,1
19940801,19940807,1
19940808,19940814,1
19940815,19940821,1
19940822,19940828,1
19940829,19940904,1
19940905,19940911,1
19940912,19940918,1
19940919,19940925,1
19940926,19941002,0
19941003,19941009,1
19941010,19941016,1
19941017,19941023,1
19941024,19941030,1
19941031,19941106,1
19941107,19941113,1
19941114,19941120,1
19941121,19941127,1
19941128,19941204,0
19941205,19941211,0
19941212,19941218,1
19941219,19941225,1
19941226,19950101,1
19950102,19950108,1
19950109,19950115,1
19950116,19950122,1
19950123,19950129,1
19950130,19950205,1
19950206,19950212,1
19950213,19950219,1
19950220,19950226,1
19950227,19950305,1
19950306,19950312,1
19950313,19950319,1
19950320,19950326,1
19950327,19950402,1
19950403,19950409,1
19950410,19950416,1
19950417,19950423,1
19950424,19950430,1
19950501,19950507,1
19950508,19950514,1
19950515,19950521,1
19950522,19950528,0
19950529,19950604,1
19950605,19950611,1
19950612,19950618,1
19950619,19950625,1
19950626,19950702,1
19950703,19950709,1
19950710,19950716,1
19950717,19950723,1
19950724,19950730,1
19950731,19950806,1
19950807,19950813,1
19950814,19950820,1
19950821,19950827,1
19950828,19950903,0
19950904,19950910,0
19950911,19950917,1
19950918,19950924,1
19950925,19951001,1
19951002,19951008,1
19951009,19951015,1
19951016,19951022,1
19951023,19951029,1
19951030,19951105,1
19951106,19951112,1
19951113,19951119,1
19951120,19951126,1
19951127,19951203,1
19951204,19951210,1
19951211,19951217,0
19951218,19951224,1
19951225,19951231,1
19960101,19960107,1
19960108,19960114,1
19960115,19960121,1
19960122,19960128,1
19960129,19960204,1
19960205,19960211,1
19960212,19960218,1
19960219,19960225,1
19960226,19960303,1
19960304,19960310,1
19960311,19960317,1
19960318,19960324,1
19960325,19960331,1
19960401,19960407,1
19960408,19960414,1
19960415,19960421,1
19960422,19960428,1
19960429,19960505,1
19960506,19960512,0
19960513,19960519,1
19960520,19960526,1
19960527,19960602,1
19960603,19960609,1
19960610,19960616,1
19960617,19960623,1
19960624,19960630,1
19960701,19960707,1
19960708,19960714,1
19960715,19960721,1
19960722,19960728,0
19960729,19960804,0
19960805,19960811,0
19960812,19960818,0
19960819,19960825,0
19960826,19960901,1
19960902,19960908,0
19960909,19960915,0
19960916,19960922,1
19960923,19960929,1
19960930,19961006,1
19961007,19961013,1
19961014,19961020,1
19961021,19961027,1
19961028,19961103,0
19961104,19961110,0
19961111,19961117,1
19961118,19961124,1
19961125,19961201,1
19961202,19961208,1
19961209,19961215,1
19961216,19961222,1
19961223,19961229,1
19961230,19970105,1
19970106,19970112,1
19970113,19970119,1
19970120,19970126,1
19970127,19970202,1
19970203,19970209,1
19970210,19970216,1
19970217,19970223,1
19970224,19970302,1
19970303,19970309,1
19970310,19970316,0
19970317,19970323,0
19970324,19970330,0
19970331,19970406,0
19970407,19970413,0
19970414,19970420,1
19970421,19970427,1
19970428,19970504,1
19970505,19970511,1
19970512,19970518,1
19970519,19970525,1
19970526,19970601,1
19970602,19970608,1
19970609,19970615,1
19970616,19970622,1
19970623,19970629,1
19970630,19970706,1
19970707,19970713,1
19970714,19970720,1
19970721,19970727,0
19970728,19970803,1
19970804,19970810,1
19970811,19970817,1
19970818,19970824,1
19970825,19970831,1
19970901,19970907,1
19970908,19970914,1
19970915,19970921,1
19970922,19970928,1
19970929,19971005,1
19971006,19971012,1
19971013,19971019,1
19971020,19971026,1
19971027,19971102,1
19971103,19971109,1
19971110,19971116,1
19971117,19971123,1
19971124,19971130,1
19971201,19971207,1
19971208,19971214,1
19971215,19971221,1
19971222,19971228,1
19971229,19980104,1
19980105,19980111,1
19980112,19980118,1
19980119,19980125,1
19980126,19980201,1
19980202,19980208,1
19980209,19980215,1
19980216,19980222,1
19980223,19980301,1
19980302,19980308,1
19980309,19980315,1
19980316,19980322,1
19980323,19980329,1
19980330,19980405,1
19980406,19980412,1
19980413,19980419,1
19980420,19980426,1
19980427,19980503,1
19980504,19980510,1
19980511,19980517,1
19980518,19980524,1
19980525,19980531,1
19980601,19980607,1
19980608,19980614,1
19980615,19980621,1
19980622,19980628,0
19980629,19980705,0
19980706,19980712,1
19980713,19980719,1
19980720,19980726,1
19980727,19980802,1
19980803,19980809,1
19980810,19980816,1
19980817,19980823,1
19980824,19980830,1
19980831,19980906,1
19980907,19980913,1
19980914,19980920,1
19980921,19980927,1
19980928,19981004,1
19981005,19981011,1
19981012,19981018,1
19981019,19981025,1
19981026,19981101,1
19981102,19981108,1
19981109,19981115,1
19981116,19981122,0
19981123,19981129,0
19981130,19981206,1
19981207,19981213,1
19981214,19981220,1
19981221,19981227,1
19981228,19990103,1
19990104,19990110,1
19990111,19990117,1
19990118,19990124,1
19990125,19990131,1
19990201,19990207,1
19990208,19990214,1
19990215,19990221,1
19990222,19990228,1
19990301,19990307,1
19990308,19990314,1
19990315,19990321,1
19990322,19990328,1
19990329,19990404,1
19990405,19990411,1
19990412,19990418,1
19990419,19990425,1
19990426,19990502,1
19990503,19990509,1
19990510,19990516,1
19990517,19990523,1
19990524,19990530,1
19990531,19990606,1
19990607,19990613,1
19990614,19990620,1
19990621,19990627,1
19990628,19990704,1
19990705,19990711,1
19990712,19990718,1
19990719,19990725,1
19990726,19990801,1
19990802,19990808,1
19990809,19990815,1
19990816,19990822,1
19990823,19990829,1
19990830,19990905,1
19990906,19990912,0
19990913,19990919,0
19990920,19990926,1
19990927,19991003,1
19991004,19991010,1
19991011,19991017,1
19991018,19991024,1
19991025,19991031,1
19991101,19991107,1
19991108,19991114,1
19991115,19991121,1
19991122,19991128,1
19991129,19991205,1
19991206,19991212,1
19991213,19991219,1
19991220,19991226,1
19991227,20000102,1
20000103,20000109,1
20000110,20000116,1
20000117,20000123,1
20000124,20000130,1
20000131,20000206,1
20000207,20000213,1
20000214,20000220,1
20000221,20000227,1
20000228,20000305,1
20000306,20000312,1
20000313,20000319,1
20000320,20000326,1
20000327,20000402,1
20000403,20000409,1
20000410,20000416,1
20000417,20000423,1
20000424,20000430,1
20000501,20000507,1
20000508,20000514,1
20000515,20000521,1
20000522,20000528,1
20000529,20000604,1
20000605,20000611,1
20000612,20000618,1
20000619,20000625,1
20000626,20000702,1
20000703,20000709,1
20000710,20000716,1
20000717,20000723,1
20000724,20000730,1
20000731,20000806,1
20000807,20000813,1
20000814,20000820,1
20000821,20000827,1
20000828,20000903,1
20000904,20000910,1
20000911,20000917,1
20000918,20000924,1
20000925,20001001,1
20001002,20001008,1
20001009,20001015,1
20001016,20001022,1
20001023,20001029,1
20001030,20001105,1
20001106,20001112,1
20001113,20001119,1
20001120,20001126,1
20001127,20001203,1
20001204,20001210,1
20001211,20001217,1
20001218,20001224,1
20001225,20001231,1
20010101,20010107,1
20010108,20010114,1
20010115,20010121,1
20010122,20010128,1
20010129,20010204,1
20010205,20010211,1
20010212,20010218,1
20010219,20010225,1
20010226,20010304,1
20010305,20010311,1
20010312,20010318,1
20010319,20010325,1
20010326,20010401,1
20010402,20010408,1
20010409,20010415,1
20010416,20010422,1
20010423,20010429,1
20010430,20010506,1
20010507,20010513,1
20010514,20010520,1
20010521,20010527,1
20010528,20010603,1
20010604,20010610,1
20010611,20010617,1
20010618,20010624,1
20010625,20010701,0
20010702,20010708,0
20010709,20010715,0
20010716,20010722,1
20010723,20010729,1
20010730,20010805,1
20010806,20010812,0
20010813,20010819,0
20010820,20010826,1
20010827,20010902,1
20010903,20010909,1
20010910,20010916,1
20010917,20010923,1
20010924,20010930,1
20011001,20011007,1
20011008,20011014,1
20011015,20011021,1
20011022,20011028,1
20011029,20011104,1
20011105,20011111,1
20011112,20011118,1
20011119,20011125,1
20011126,20011202,1
20011203,20011209,1
20011210,20011216,1
20011217,20011223,1
20011224,20011230,1
20011231,20020106,1
20020107,20020113,1
20020114,20020120,1
20020121,20020127,1
20020128,20020203,1
20020204,20020210,1
20020211,20020217,1
20020218,20020224,1
20020225,20020303,1
20020304,20020310,1
20020311,20020317,1
20020318,20020324,1
20020325,20020331,1
20020401,20020407,1
20020408,20020414,1
20020415,20020421,1
20020422,20020428,1
20020429,20020505,1
20020506,20020512,1
20020513,20020519,1
20020520,20020526,1
20020527,20020602,1
20020603,20020609,1
20020610,20020616,1
20020617,20020623,1
20020624,20020630,1
20020701,20020707,1
20020708,20020714,1
20020715,20020721,1
20020722,20020728,1
20020729,20020804,1
20020805,20020811,1
20020812,20020818,1
20020819,20020825,1
20020826,20020901,1
20020902,20020908,1
20020909,20020915,1
20020916,20020922,1
20020923,20020929,1
20020930,20021006,1
20021007,20021013,1
20021014,20021020,1
20021021,20021027,1
20021028,20021103,1
20021104,20021110,1
20021111,20021117,1
20021118,20021124,1
20021125,20021201,1
20021202,20021208,1
20021209,20021215,1
20021216,20021222,1
20021223,20021229,1
20021230,20030105,1
20030106,20030112,1
20030113,20030119,1
20030120,20030126,1
20030127,20030202,1
20030203,20030209,1
20030210,20030216,1
20030217,20030223,1
20030224,20030302,1
20030303,20030309,1
20030310,20030316,1
20030317,20030323,1
20030324,20030330,1
20030331,20030406,1
20030407,20030413,1
20030414,20030420,1
20030421,20030427,1
20030428,20030504,1
20030505,20030511,1
20030512,20030518,1
20030519,20030525,1
20030526,20030601,1
20030602,20030608,1
20030609,20030615,1
20030616,20030622,1
20030623,20030629,1
20030630,20030706,1
20030707,20030713,1
20030714,20030720,1
20030721,20030727,1
20030728,20030803,1
20030804,20030810,1
20030811,20030817,1
20030818,20030824,1
20030825,20030831,1
20030901,20030907,1
20030908,20030914,1
20030915,20030921,1
20030922,20030928,1
20030929,20031005,1
20031006,20031012,1
20031013,20031019,1
20031020,20031026,1
20031027,20031102,1
20031103,20031109,1
20031110,20031116,1
20031117,20031123,1
20031124,20031130,1
20031201,20031207,1
20031208,20031214,1
20031215,20031221,1
20031222,20031228,1
20031229,20040104,1
20040105,20040111,1
20040112,20040118,1
20040119,20040125,1
20040126,20040201,1
20040202,20040208,1
20040209,20040215,1
20040216,20040222,1
20040223,20040229,1
20040301,20040307,1
20040308,20040314,1
20040315,20040321,1
20040322,20040328,1
20040329,20040404,1
20040405,20040411,0
20040412,20040418,1
20040419,20040425,1
20040426,20040502,1
20040503,20040509,1
20040510,20040516,1
20040517,20040523,1
20040524,20040530,1
20040531,20040606,1
20040607,20040613,1
20040614,20040620,1
20040621,20040627,1
20040628,20040704,1
20040705,20040711,1
20040712,20040718,1
20040719,20040725,1
20040726,20040801,1
20040802,20040808,1
20040809,20040815,0
20040816,20040822,0
20040823,20040829,1
20040830,20040905,1
20040906,20040912,1
20040913,20040919,1
20040920,20040926,1
20040927,20041003,1
20041004,20041010,1
20041011,20041017,1
20041018,20041024,1
20041025,20041031,1
20041101,20041107,1
20041108,20041114,1
20041115,20041121,1
20041122,20041128,1
20041129,20041205,1
20041206,20041212,1
20041213,20041219,1
20041220,20041226,1
20041227,20050102,1
20050103,20050109,1
20050110,20050116,1
20050117,20050123,1
20050124,20050130,1
20050131,20050206,1
20050207,20050213,1
20050214,20050220,1
20050221,20050227,1
20050228,20050306,1
20050307,20050313,1
20050314,20050320,1
20050321,20050327,1
20050328,20050403,1
20050404,20050410,1
20050411,20050417,1
20050418,20050424,1
20050425,20050501,1
20050502,20050508,1
20050509,20050515,1
20050516,20050522,1
20050523,20050529,1
20050530,20050605,1
20050606,20050612,1
20050613,20050619,1
20050620,20050626,1
20050627,20050703,1
20050704,20050710,1
20050711,20050717,1
20050718,20050724,0
20050725,20050731,0
20050801,20050807,0
20050808,20050814,0
20050815,20050821,0
20050822,20050828,0
20050829,20050904,0
20050905,20050911,0
20050912,20050918,0
20050919,20050925,0
20050926,20051002,0
20051003,20051009,0
20051010,20051016,1
20051017,20051023,1
20051024,20051030,1
20051031,20051106,1
20051107,20051113,1
20051114,20051120,1
20051121,20051127,1
20051128,20051204,1
20051205,20051211,1
20051212,20051218,1
20051219,20051225,1
20051226,20060101,1
20060102,20060108,1
20060109,20060115,1
20060116,20060122,1
20060123,20060129,1
20060130,20060205,1
20060206,20060212,1
20060213,20060219,1
20060220,20060226,1
20060227,20060305,1
20060306,20060312,1
20060313,20060319,1
20060320,20060326,1
20060327,20060402,1
20060403,20060409,1
20060410,20060416,1
20060417,20060423,1
20060424,20060430,1
20060501,20060507,1
20060508,20060514,1
20060515,20060521,1
20060522,20060528,1
20060529,20060604,1
20060605,20060611,1
20060612,20060618,1
20060619,20060625,1
20060626,20060702,1
20060703,20060709,1
20060710,20060716,1
20060717,20060723,1
20060724,20060730,1
20060731,20060806,1
20060807,20060813,1
20060814,20060820,0
20060821,20060827,0
20060828,20060903,0
20060904,20060910,0
20060911,20060917,0
20060918,20060924,0
20060925,20061001,0
20061002,20061008,0
20061009,20061015,1
20061016,20061022,1
20061023,20061029,1
20061030,20061105,1
20061106,20061112,1
20061113,20061119,1
20061120,20061126,1
20061127,20061203,1
20061204,20061210,1
20061211,20061217,1
20061218,20061224,1
20061225,20061231,1
20070101,20070107,1
20070108,20070114,1
20070115,20070121,1
20070122,20070128,1
20070129,20070204,1
20070205,20070211,1
20070212,20070218,1
20070219,20070225,1
20070226,20070304,1
20070305,20070311,1
20070312,20070318,1
20070319,20070325,1
20070326,20070401,1
20070402,20070408,1
20070409,20070415,1
20070416,20070422,1
20070423,20070429,1
20070430,20070506,1
20070507,20070513,1
20070514,20070520,1
20070521,20070527,1
20070528,20070603,1
20070604,20070610,1
20070611,20070617,1
20070618,20070624,0
20070625,20070701,0
20070702,20070708,0
20070709,20070715,0
20070716,20070722,0
20070723,20070729,0
20070730,20070805,0
20070806,20070812,0
20070813,20070819,0
20070820,20070826,0
20070827,20070902,0
20070903,20070909,0
20070910,20070916,0
20070917,20070923,0
20070924,20070930,1
20071001,20071007,1
20071008,20071014,1
20071015,20071021,1
20071022,20071028,1
20071029,20071104,1
20071105,20071111,1
20071112,20071118,1
20071119,20071125,1
20071126,20071202,1
20071203,20071209,1
20071210,20071216,1
20071217,20071223,1
20071224,20071230,1
20071231,20080106,1
20080107,20080113,1
20080114,20080120,1
20080121,20080127,1
20080128,20080203,1
20080204,20080210,1
20080211,20080217,1
20080218,20080224,1
20080225,20080302,1
20080303,20080309,1
20080310,20080316,1
20080317,20080323,1
20080324,20080330,1
20080331,20080406,1
20080407,20080413,1
20080414,20080420,1
20080421,20080427,1
20080428,20080504,1
20080505,20080511,1
20080512,20080518,1
20080519,20080525,1
20080526,20080601,1
20080602,20080608,1
20080609,20080615,0
20080616,20080622,0
20080623,20080629,0
20080630,20080706,0
20080707,20080713,0
20080714,20080720,0
20080721,20080727,0
20080728,20080803,0
20080804,20080810,0
20080811,20080817,0
20080818,20080824,0
20080825,20080831,0
20080901,20080907,1
20080908,20080914,0
20080915,20080921,0
20080922,20080928,0
20080929,20081005,0
20081006,20081012,0
20081013,20081019,0
20081020,20081026,0
20081027,20081102,0
20081103,20081109,0
20081110,20081116,0
20081117,20081123,1
20081124,20081130,1
20081201,20081207,1
20081208,20081214,1
20081215,20081221,1
20081222,20081228,1
20081229,20090104,1
20090105,20090111,1
20090112,20090118,1
20090119,20090125,1
20090126,20090201,1
20090202,20090208,1
20090209,20090215,1
20090216,20090222,1
20090223,20090301,1
20090302,20090308,1
20090309,20090315,1
20090316,20090322,1
20090323,20090329,1
20090330,20090405,1
20090406,20090412,1
20090413,20090419,1
20090420,20090426,1
20090427,20090503,1
20090504,20090510,1
20090511,20090517,1
20090518,20090524,1
20090525,20090531,1
20090601,20090607,1
20090608,20090614,1
20090615,20090621,1
20090622,20090628,1
20090629,20090705,0
20090706,20090712,0
20090713,20090719,0
20090720,20090726,0
20090727,20090802,0
20090803,20090809,0
20090810,20090816,0
20090817,20090823,0
20090824,20090830,0
20090831,20090906,0
20090907,20090913,0
20090914,20090920,0
20090921,20090927,0
20090928,20091004,0
20091005,20091011,1
20091012,20091018,1
20091019,20091025,1
20091026,20091101,1
20091102,20091108,1
20091109,20091115,1
20091116,20091122,1
20091123,20091129,1
20091130,20091206,1
20091207,20091213,1
20091214,20091220,1
20091221,20091227,1
20091228,20100103,1
20100104,20100110,1
20100111,20100117,1
20100118,20100124,1
20100125,20100131,1
20100201,20100207,1
20100208,20100214,1
20100215,20100221,1
20100222,20100228,1
20100301,20100307,1
20100308,20100314,1
20100315,20100321,1
20100322,20100328,1
20100329,20100404,1
20100405,20100411,1
20100412,20100418,1
20100419,20100425,1
20100426,20100502,1
20100503,20100509,1
20100510,20100516,1
20100517,20100523,1
20100524,20100530,1
20100531,20100606,1
20100607,20100613,1
20100614,20100620,1
20100621,20100627,1
20100628,20100704,1
20100705,20100711,0
20100712,20100718,0
20100719,20100725,0
20100726,20100801,0
20100802,20100808,0
20100809,20100815,0
20100816,20100822,0
20100823,20100829,0
20100830,20100905,0
20100906,20100912,0
20100913,20100919,0
20100920,20100926,0
20100927,20101003,0
20101004,20101010,1
20101011,20101017,1
20101018,20101024,1
20101025,20101031,1
20101101,20101107,1
20101108,20101114,1
20101115,20101121,1
20101122,20101128,1
20101129,20101205,1
20101206,20101212,1
20101213,20101219,1
20101220,20101226,1
20101227,20110102,1
20110103,20110109,1
20110110,20110116,1
20110117,20110123,1
20110124,20110130,1
20110131,20110206,1
20110207,20110213,1
20110214,20110220,1
20110221,20110227,1
20110228,20110306,1
20110307,20110313,1
20110314,20110320,1
20110321,20110327,1
20110328,20110403,1
20110404,20110410,1
20110411,20110417,1
20110418,20110424,1
20110425,20110501,1
20110502,20110508,1
20110509,20110515,1
20110516,20110522,1
20110523,20110529,1
20110530,20110605,1
20110606,20110612,1
20110613,20110619,0
20110620,20110626,0
20110627,20110703,1
20110704,20110710,1
20110711,20110717,1
20110718,20110724,1
20110725,20110731,0
20110801,20110807,0
20110808,20110814,0
20110815,20110821,0
20110822,20110828,0
20110829,20110904,0
20110905,20110911,0
20110912,20110918,0
20110919,20110925,1
20110926,20111002,1
20111003,20111009,1
20111010,20111016,1
20111017,20111023,1
20111024,20111030,1
20111031,20111106,1
20111107,20111113,1
20111114,20111120,1
20111121,20111127,1
20111128,20111204,1
20111205,20111211,1
20111212,20111218,1
20111219,20111225,1
20111226,20120101,1
20120102,20120108,1
20120109,20120115,1
20120116,20120122,1
20120123,20120129,1
20120130,20120205,1
20120206,20120212,1
20120213,20120219,1
20120220,20120226,1
20120227,20120304,1
20120305,20120311,1
20120312,20120318,1
20120319,20120325,1
20120326,20120401,1
20120402,20120408,1
20120409,20120415,1
20120416,20120422,1
20120423,20120429,1
20120430,20120506,1
20120507,20120513,1
20120514,20120520,1
20120521,20120527,1
20120528,20120603,0
20120604,20120610,1
20120611,20120617,1
20120618,20120624,1
20120625,20120701,0
20120702,20120708,1
20120709,20120715,0
20120716,20120722,0
20120723,20120729,0
20120730,20120805,0
20120806,20120812,0
20120813,20120819,0
20120820,20120826,0
20120827,20120902,0
20120903,20120909,0
20120910,20120916,0
20120917,20120923,1
20120924,20120930,0
20121001,20121007,0
20121008,20121014,0
20121015,20121021,1
20121022,20121028,1
20121029,20121104,1
20121105,20121111,1
20121112,20121118,1
20121119,20121125,1
20121126,20121202,1
20121203,20121209,1
20121210,20121216,1
20121217,20121223,1
20121224,20121230,1
20121231,20130106,1
20130107,20130113,1
20130114,20130120,1
20130121,20130127,1
20130128,20130203,1
20130204,20130210,1
20130211,20130217,1
20130218,20130224,1
20130225,20130303,1
20130304,20130310,1
20130311,20130317,1
20130318,20130324,1
20130325,20130331,1
20130401,20130407,1
20130408,20130414,1
20130415,20130421,1
20130422,20130428,1
20130429,20130505,1
20130506,20130512,1
20130513,20130519,1
20130520,20130526,1
20130527,20130602,1
20130603,20130609,1
20130610,20130616,1
20130617,20130623,1
20130624,20130630,0
20130701,20130707,0
20130708,20130714,0
20130715,20130721,0
20130722,20130728,0
20130729,20130804,0
20130805,20130811,0
20130812,20130818,0
20130819,20130825,0
20130826,20130901,0
20130902,20130908,0
20130909,20130915,0
20130916,20130922,0
20130923,20130929,0
20130930,20131006,1
20131007,20131013,1
20131014,20131020,1
20131021,20131027,1
20131028,20131103,0
20131104,20131110,1
20131111,20131117,1
20131118,20131124,1
20131125,20131201,1
20131202,20131208,1
20131209,20131215,0
20131216,20131222,0
20131223,20131229,1
20131230,20140105,1
20140106,20140112,1
20140113,20140119,1
20140120,20140126,1
20140127,20140202,1
20140203,20140209,1
20140210,20140216,1
20140217,20140223,1
20140224,20140302,1
20140303,20140309,1
20140310,20140316,1
20140317,20140323,1
20140324,20140330,1
20140331,20140406,1
20140407,20140413,1
20140414,20140420,1
20140421,20140427,1
20140428,20140504,1
20140505,20140511,1
20140512,20140518,1
20140519,20140525,1
20140526,20140601,1
20140602,20140608,0
20140609,20140615,1
20140616,20140622,1
20140623,20140629,1
